quarter_published,event_date,area,enterprise,enterprise_raw,forestry,forest_quarter,section,allotment_area,subdivision_area,subdivision_area_for_operation,composition,pine_share,age,completeness,bonitet,avg_height,avg_diameter,stock,cut_stock,cut_share,security_category,event_type,severity_ordinal,reason_raw,reason_biotic,reason_abiotic,reason_fire,reason_unclassified,repaired
2026-Q1,2026-03-13,Черкаська,звенигородське надлісництво філія центральний лісовий офіс дп ліси україни,"Звенигородське надлісництво філія ""Центральний лісовий офіс"" ДП ""Ліси України""",Шполянське,107,2,24.4,6.1,6.1,5ДЗ2ЛПД1ГЗ2ЯЗ+БРС,0,90,0.80,1,26,40,340,27,0.0794,4,ВСР,1,"хвороби, стовбурові шкідники",1,0,0,0,
2026-Q1,2026-03-13,Черкаська,звенигородське надлісництво філія центральний лісовий офіс дп ліси україни,"Звенигородське надлісництво філія ""Центральний лісовий офіс"" ДП ""Ліси України""",Шполянське,133,9,1.5,,,5ЛПД3КЛГ2ГЗ+ДЗ,0,61,0.80,1,21,20,220,46,0.2091,4,ВСР,1,"хвороби, стовбурові шкідники",1,0,0,0,
2026-Q1,2026-03-13,Черкаська,звенигородське надлісництво філія центральний лісовий офіс дп ліси україни,"Звенигородське надлісництво філія ""Центральний лісовий офіс"" ДП ""Ліси України""",Шполянське,140,3,7.6,,,7ДЗ2ЛПД1ГЗ,0,90,0.70,2,24,30,245,19,0.0776,3,ВСР,1,"хвороби, стовбурові шкідники",1,0,0,0,
2026-Q1,2026-03-13,Черкаська,звенигородське надлісництво філія центральний лісовий офіс дп ліси україни,"Звенигородське надлісництво філія ""Центральний лісовий офіс"" ДП ""Ліси України""",Хлипнівське,114,4,8.1,2.7,2.7,7ДЗ3ЯЗ,0,125,0.70,2,27,36,360,70,0.1944,2,ВСР,1,"хвороби, стовбурові шкідники",1,0,0,0,
2026-Q1,2026-03-13,Черкаська,звенигородське надлісництво філія центральний лісовий офіс дп ліси україни,"Звенигородське надлісництво філія ""Центральний лісовий офіс"" ДП ""Ліси України""",Хлипнівське,132,22,4.3,,,7ДЗ3ЯЗ+ГЗ,0,90,0.80,1,26,36,360,24,0.0667,3,ВСР,1,"хвороби, стовбурові шкідники",1,0,0,0,
2026-Q1,2026-03-13,Черкаська,звенигородське надлісництво філія центральний лісовий офіс дп ліси україни,"Звенигородське надлісництво філія ""Центральний лісовий офіс"" ДП ""Ліси України""",Пехівське,32,10,6.3,4.0,4.0,9ДЗ1ГЗ+ЯЗ+КЛГ,0,81,0.80,2,23,26,280,15,0.0536,4,ВСР,1,"хвороби, стовбурові шкідники",1,0,0,0,
2026-Q1,2026-03-13,Черкаська,звенигородське надлісництво філія центральний лісовий офіс дп ліси україни,"Звенигородське надлісництво філія ""Центральний лісовий офіс"" ДП ""Ліси України""",Катеринопільське,44,1,3.3,,,5ДЗ5ЯЗ,0,86,0.80,2,22,28,280,63,0.225,4,ВСР,1,"хвороби, стовбурові шкідники",1,0,0,0,
2026-Q1,2026-03-16,Черкаська,корсунь-шевченківське надлісництво філія центральний лісовий офіс дп ліси україни,"Корсунь-Шевченківське надлісництво філія ""Центральний лісовий офіс"" ДП ""Ліси України""",Лисянське (Яблунівське),35,5,8.0,5.1,5.1,7ЯЗ2КЛГ1ДЗ+БРС,0,80,0.70,1А,28,36,320,22,0.0688,3,ВСР,1,"хвороби, стовбурові шкідники",1,0,0,0,
2026-Q1,2026-03-16,Черкаська,корсунь-шевченківське надлісництво філія центральний лісовий офіс дп ліси україни,"Корсунь-Шевченківське надлісництво філія ""Центральний лісовий офіс"" ДП ""Ліси України""",Лисянське (Яблунівське),35,5,8.0,2.9,2.9,7ЯЗ2КЛГ1ДЗ+БРС,0,80,0.70,1А,28,36,320,29,0.0906,3,ВСР,1,"хвороби, стовбурові шкідники",1,0,0,0,
2026-Q1,2026-03-16,Черкаська,корсунь-шевченківське надлісництво філія центральний лісовий офіс дп ліси україни,"Корсунь-Шевченківське надлісництво філія ""Центральний лісовий офіс"" ДП ""Ліси України""",Лисянське (Яблунівське),38,3,1.5,,,6ЯЗ2КЛГ1БРС1ЛПД,0,65,0.70,2,22,26,220,15,0.0682,3,ВСР,1,"хвороби, стовбурові шкідники",1,0,0,0,
2026-Q1,2026-03-16,Черкаська,корсунь-шевченківське надлісництво філія центральний лісовий офіс дп ліси україни,"Корсунь-Шевченківське надлісництво філія ""Центральний лісовий офіс"" ДП ""Ліси України""",Лисянське (Яблунівське),38,4,2.9,,,8ДЗ1ГЗ1КЛГ,0,58,0.85,1,21,24,290,22,0.0759,3,ВСР,1,"хвороби, стовбурові шкідники",1,0,0,0,
2026-Q1,2026-03-16,Черкаська,корсунь-шевченківське надлісництво філія центральний лісовий офіс дп ліси україни,"Корсунь-Шевченківське надлісництво філія ""Центральний лісовий офіс"" ДП ""Ліси України""",Лисянське (Яблунівське),38,25,5.2,,,10ДЗ+ГЗ+ЛПД,0,57,0.80,1А,22,26,280,28,0.1,3,ВСР,1,"хвороби, стовбурові шкідники",1,0,0,0,
2026-Q1,2026-03-16,Черкаська,корсунь-шевченківське надлісництво філія центральний лісовий офіс дп ліси україни,"Корсунь-Шевченківське надлісництво філія ""Центральний лісовий офіс"" ДП ""Ліси України""",Лисянське,3,3,18.6,5.3,5.3,3ДЗ3ГЗ1ЛПД1ОС1КЛГ1ЧШ,0,46,0.85,1,18,20,180,39,0.2167,4,ВСР,1,"хвороби, стовбурові шкідники",1,0,0,0,
2026-Q1,2026-03-16,Черкаська,корсунь-шевченківське надлісництво філія центральний лісовий офіс дп ліси україни,"Корсунь-Шевченківське надлісництво філія ""Центральний лісовий офіс"" ДП ""Ліси України""",Лисянське,3,3,18.6,7.2,7.2,3ДЗ3ГЗ1ЛПД1ОС1КЛГ1ЧШ,0,46,0.85,1,18,20,180,39,0.2167,4,ВСР,1,"хвороби, стовбурові шкідники",1,0,0,0,
2026-Q1,2026-03-16,Черкаська,корсунь-шевченківське надлісництво філія центральний лісовий офіс дп ліси україни,"Корсунь-Шевченківське надлісництво філія ""Центральний лісовий офіс"" ДП ""Ліси України""",Лисянське,3,3,18.6,6.1,6.1,3ДЗ3ГЗ1ЛПД1ОС1КЛГ1ЧШ,0,46,0.85,1,18,20,180,39,0.2167,4,ВСР,1,"хвороби, стовбурові шкідники",1,0,0,0,
2026-Q1,2026-03-16,Черкаська,корсунь-шевченківське надлісництво філія центральний лісовий офіс дп ліси україни,"Корсунь-Шевченківське надлісництво філія ""Центральний лісовий офіс"" ДП ""Ліси України""",Лисянське,13,1,22.7,4.1,4.1,5ЯЗ1ДЗ1ЛПД1КЛГ2ГЗ+ОС,0,45,0.70,1Б,23,26,220,25,0.1136,4,ВСР,1,"хвороби, стовбурові шкідники",1,0,0,0,
2026-Q1,2026-03-16,Черкаська,корсунь-шевченківське надлісництво філія центральний лісовий офіс дп ліси україни,"Корсунь-Шевченківське надлісництво філія ""Центральний лісовий офіс"" ДП ""Ліси України""",Лисянське,13,1,22.7,6.4,6.4,5ЯЗ1ДЗ1ЛПД1КЛГ2ГЗ+ОС,0,45,0.70,1Б,23,26,220,25,0.1136,4,ВСР,1,"хвороби, стовбурові шкідники",1,0,0,0,
